"RecordDate","Sentiment","Author","AuthorID","ScreenName","ChannelGroupID","IsBrandPost","PostType","BrandName","InfluencerCategory","IsAuthorInfluencer"
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Vilas Sawant,"6441170965988598",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Sonu Tamrakar,"6935882803192663",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Ankit Khandelwal,"39745887",Ankit_________,1,0,6,TATADigital,,0
2023-12-16,Neutral,pc_photography_mumbai_tv_ad,"6213875288715192",pc_photography_mumbai_tv_ad,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,samreenimam98,"6140724036030501",samreenimam98,3,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Krishan Kumar,"6459120347509195",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Jeenat Jose,"6942865459164644",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Kirankumar,"5192939564124480",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Ravinder RS,"6487130541392340",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Negative,Mukesh Kumar Prajapati,"6213111052099616",,2,0,4,TATADigital,,0
2023-12-16,Negative,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-16,Neutral,Ratan Singh,"6511934302232121",,2,0,4,TATADigital,,0
2023-12-16,Neutral,kamleshvaghela524,"6950840688310934",kamleshvaghela524,3,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Ravinder RS,"6487130541392340",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Negative,Pinank Patel,"6335712513195877",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Kushi Solanki,"6513609098743958","",2,0,6,TATADigital,,0
2023-12-16,Neutral,kamleshvaghela524,"6950840688310934",kamleshvaghela524,3,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Positive,Mudhiraj Anad,"6689220087871424",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Amish Hule,"6379030238873921",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Positive,Anuj Shubham,"6524700090900993",,2,0,4,TATADigital,,0
2023-12-16,Neutral,kamleshvaghela524,"6950840688310934",kamleshvaghela524,3,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,sanjanjayadevan,"6694120880615885",sanjanjayadevan,3,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",Tata Neu,3,1,1,TATADigital,,0
2023-12-16,Neutral,Amish Hule,"6379030238873921",,2,0,4,TATADigital,,0
2023-12-16,Negative,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Positive,mis.shezal,"6569465596491338",mis.shezal,3,0,4,TATADigital,,0
2023-12-16,Neutral,Sasikala Senthamaraikannan,"6956626317751468",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Ravindra Nath Joshi,"6771800816275444",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Ekrar Mohd,"6399495866819920","",2,0,6,TATADigital,,0
2023-12-16,Negative,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Mukesh Daheriya,"6619343151522124",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Bhushan Bachav,"6956647261108978","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Shiv Rattan,"6805244689570791",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Negative,Hiren Jagani,"6633364723459230",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Bhushan Bachav,"6956647261108978","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Positive,Nayan Rank,"6843929385643782",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Anuj Pradhan,"1495664414514884610",Anujpradhanjnp,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Negative,Hiren Jagani,"6633364723459230",,2,0,4,TATADigital,,0
2023-12-16,Negative,Banna Raj,"6993635584031701",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,its_honeeee,"6860924477321182",its_honeeee,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Vijay Kumar,"1533143845155635201",RachnaM85837789,1,0,11,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Faisal Kadirur,"6708244839282113",,2,0,4,TATADigital,,0
2023-12-16,Negative,Banna Raj,"6993635584031701",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Negative,Sunil Sharma,"6892628884138244",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Vijay Kumar,"1533143845155635201",RachnaM85837789,1,0,11,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Faisal Kadirur,"6708244839282113",,2,0,4,TATADigital,,0
2023-12-16,Neutral,ausaf_ali_0069,"7000869603328884",ausaf_ali_0069,3,0,6,TATADigital,,0
2023-12-16,Neutral,Savita Kumari,"5995316380568293",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Pushpa Raj Thakur,"6933203190101178",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Vijay Kumar,"1533143845155635201",RachnaM85837789,1,0,11,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Negative,Venkatesh Venkatesh,"6723082424480500","",2,0,6,TATADigital,,0
2023-12-16,Positive,Gokul Tayade,"7020993591297657",,2,0,4,TATADigital,,0
2023-12-16,Positive,Rabi Narayan Prusty,"6309275375838354",,2,0,4,TATADigital,,0
2023-12-16,Neutral,mr_i_r_f_a_n46,"6940584412688304",mr_i_r_f_a_n46,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Aman Goyal,"1657059127829598208",goyalaman1602,1,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,arthsinghal_27,"6724035607726153",arthsinghal_27,3,0,6,TATADigital,,0
2023-12-16,Neutral,Pradeep Jadiya,"7023850341014742",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Nimai Barman,"6467180566662615",,2,0,4,TATADigital,,0
2023-12-16,Neutral,mr_i_r_f_a_n46,"6940584412688304",mr_i_r_f_a_n46,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Aman Goyal,"1657059127829598208",goyalaman1602,1,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Madhab Naik,"6760293067415534",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Niranjana Singh,"7047818245298122",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Shankar Ghorai,"6495163477252544",,2,0,4,TATADigital,,0
2023-12-16,Neutral,gotulaal9,"6943526859076348",gotulaal9,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Aman Goyal,"1657059127829598208",goyalaman1602,1,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Madhab Naik,"6760293067415534",,2,0,4,TATADigital,,0
2023-12-16,Negative,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Neutral,Shankar Ghorai,"6495163477252544",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Moti Ram Khatana,"6947124262068859",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,rani kumari,"1732678189531680768",rani_kumari2761,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Kumar Iyer,"6777568692370182",,2,0,4,TATADigital,,0
2023-12-16,Neutral,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Neutral,Prameela Soman,"6570174219755804",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Moti Ram Khatana,"6947124262068859",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",Tata Neu,3,1,1,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,rani kumari,"1732678189531680768",rani_kumari2761,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Madison Lewis,"6888466281239248","",2,0,6,TATADigital,,0
2023-12-16,Neutral,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Neutral,pradhuman_aggarwal,"6606811122750433",pradhuman_aggarwal,3,0,6,TATADigital,,0
2023-12-16,Neutral,Moti Ram Khatana,"6947124262068859",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,rani kumari,"1732678189531680768",rani_kumari2761,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Madison Lewis,"6888466281239248","",2,0,6,TATADigital,,0
2023-12-16,Neutral,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Positive,vachistbalnirmal,"6633637870078722",vachistbalnirmal,3,0,6,TATADigital,,0
2023-12-16,Neutral,Laisenath Momin,"6960521937318901",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,rani kumari,"1732678189531680768",rani_kumari2761,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Positive,Kalpesh Kalpesh,"6905831096199579",,2,0,4,TATADigital,,0
2023-12-16,Neutral,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Neutral,Hites Vagel,"6655938071202495","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Aisha Talukdar Aisha Talukdar,"6961111140592444",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,1,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,rani kumari,"1732678189531680768",rani_kumari2761,1,0,8,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Aravamudan Nadadhur Jagannathan,"6907470152675284",,2,0,4,TATADigital,,0
2023-12-16,Neutral,oye__raj_love_u,"7066393990086939",oye__raj_love_u,3,0,6,TATADigital,,0
2023-12-16,Neutral,Pappu Khan,"6790742611001944",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Ajay Sah,"6971984556212247",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,1,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Tarun Mahajan,"178013620",mahajantarun,1,0,11,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Positive,Jagdeo Yadav,"6929834330412223",,2,0,4,TATADigital,,0
2023-12-16,Positive,S Ajisullah S Ajisulla,"7109078619153315","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Nisha Gaikwad,"6827422077379178",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Sandeep Mishra,"6985354884876705",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Tarun Mahajan,"178013620",mahajantarun,1,0,2,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Rakesh Borwale,"6944923538954914",,2,0,4,TATADigital,,0
2023-12-16,Neutral,thesaranshdua,"7284641424879446",thesaranshdua,3,0,6,TATADigital,,0
2023-12-16,Neutral,vedansh_singhaniya,"6862168807232885",vedansh_singhaniya,3,0,6,TATADigital,,0
2023-12-16,Neutral,abhisheksuman6,"7018111534947859",abhisheksuman6,3,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tarun Mahajan,"178013620",mahajantarun,1,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Dipak Kumar,"6967272316653620","",2,0,6,TATADigital,,0
2023-12-16,Positive,kvikash407,"7332514700132578",kvikash407,3,0,6,TATADigital,,0
2023-12-16,Neutral,vedansh_singhaniya,"6862168807232885",vedansh_singhaniya,3,0,6,TATADigital,,0
2023-12-16,Negative,Komal Dattani,"704719009782984704",komal_dattani,1,0,2,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Sunil Acharya,"24269491436029685",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Dipak Kumar,"6967272316653620","",2,0,6,TATADigital,,0
2023-12-16,Neutral,jyotikagodhani,"7365944810082569",jyotikagodhani,3,0,6,TATADigital,,0
2023-12-16,Positive,Duraisamy Shanmugasundaram,"6883036281791075",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Shailendra Kumar Yadav,"7049322291792480",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",Tata Neu,3,1,1,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Sunil Acharya,"24269491436029685",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Dipak Kumar,"6967272316653620","",2,0,6,TATADigital,,0
2023-12-16,Neutral,vikas__vihan_pvt,"7372197692812339",vikas__vihan_pvt,3,0,6,TATADigital,,0
2023-12-16,Neutral,Sanjoy Kundu,"6906809599373763",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Md Irfan,"7156055531114052",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Rahul Kumar,"24287566174192456",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Dipak Kumar,"6967272316653620","",2,0,6,TATADigital,,0
2023-12-16,Neutral,विश्राम अलावे,"7379058468794130",,2,0,4,TATADigital,,0
2023-12-16,Negative,Jagadeesh S,"6931587683586121",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Varun Singh,"7310445078987996",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Chotu Saini,"24331143799863598","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,Dipak Kumar,"6967272316653620","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Adv Shital Parsad,"7431996500145794",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Jagadeesh S,"6931587683586121",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Varun Singh,"7310445078987996",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Chotu Saini,"24331143799863598","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,crazy.sweet__,"6962459583842717",crazy.sweet__,3,0,6,TATADigital,,0
2023-12-16,Negative,Mangoman 👍🏻,"799435229614116865",mangoman79,1,0,2,TATADigital,,0
2023-12-16,Negative,Aryan Sk,"7036216933132142",,2,0,4,TATADigital,,0
2023-12-16,Positive,Sangam Nimes,"7353644701335675",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Chotu Saini,"24331143799863598","",2,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,crazy.sweet__,"6962459583842717",crazy.sweet__,3,0,6,TATADigital,,0
2023-12-16,Neutral,Mangoman 👍🏻,"799435229614116865",mangoman79,1,0,11,TATADigital,,0
2023-12-16,Neutral,dineshsaidapure7,"7067855479943773",dineshsaidapure7,3,0,6,TATADigital,,0
2023-12-16,Neutral,Narayan Gowala,"7360384387339593",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Abdul Motin Laskar,"24437566115888050",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Neutral,crazy.sweet__,"6962459583842717",crazy.sweet__,3,0,6,TATADigital,,0
2023-12-16,Neutral,S,"824863474899578882",Satheesh0910,1,0,8,TATADigital,,0
2023-12-16,Negative,Vikram Kedia,"7077436325635562",,2,0,4,TATADigital,,0
2023-12-16,Neutral,manishachoudhary13,"7373245416060483",manishachoudhary13,3,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Shabarish Balaji 🇮🇳,"2451469051",Shabarish_B,1,0,11,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-16,Negative,Rao Manoj,"7014789775253922",,2,0,4,TATADigital,,0
2023-12-16,Negative,BBR,"956370899753566209",BandBajaateRaho,1,0,8,TATADigital,Redundant,1
2023-12-16,Negative,Vikram Kedia,"7077436325635562",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Prameela Prsanth,"7395517070472039","",2,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Negative,Mujeeb Ahmad,"24479709521673168",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Rao Manoj,"7014789775253922",,2,0,4,TATADigital,,0
2023-12-16,Neutral,सज्जन सिह पटेल सज्जनपटेल,"9732019776872770",,2,0,4,TATADigital,,0
2023-12-16,Negative,Vikram Kedia,"7077436325635562",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Mahesh Joshi,"7408403649192589","",2,0,6,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Akshay Savaliya,"24574104418870496",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-16,Neutral,Suresh Prajapati,"7016752525072303",,2,0,4,TATADigital,,0
2023-12-16,Negative,amit kumar,a:5a4425bb-0b7c-4abd-a7f2-54b891305550,"",7,0,14,TATADigital,,0
2023-12-16,Negative,Vikram Kedia,"7077436325635562",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Gurusamy Guru,"7523899894311495",,2,0,4,TATADigital,,0
2023-12-16,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-16,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Positive,chamanchowdhary,"497989541",chamanchowdhary,1,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-16,Neutral,Ashok Ashok,"7042478379177749",,2,0,4,TATADigital,,0
2023-12-16,Positive,Anil yadav Anil Yadav,a:62cfe896-ada2-465b-bbd7-b50cd3666eb4,"",7,0,14,TATADigital,,0
2023-12-16,Positive,Raju Kawar,"7130246323702566",,2,0,4,TATADigital,,0
2023-12-16,Neutral,Kh Sunil,"7695300410497295",,2,0,4,TATADigital,,0
2023-12-16,Positive,Xanh Vogue Fashion,"193711473816841",,2,0,2,TATADigital,,0
2023-12-16,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-16,Neutral,yasirrkhan313,"5295169440607178",yasirrkhan313,3,0,6,TATADigital,,0
2023-12-16,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-16,Neutral,Siva Raman,"7050642541669238",,2,0,4,TATADigital,,0
2023-12-16,Neutral,,com.tatadigital.tcp_171370,"",7,1,13,TATADigital,,0
